batch,time_point,replicate,DSB,repeat,allele,combo,Counts,Uncuttable_Combo_Counts,Fold_of_Uncuttable,Percent_of_Uncuttable,Inverse_Fold_NO_CUT_over_Counts,Percent_of_Counts_plus_NO_CUT
6,180,1,DSB2,INTACT,CHRIII_L03,C_to_D,14,11308,0.001238061549345596,0.1238061549345596,807.7142857142857,0.12365306482953542
6,180,1,DSB2,INTACT,CHRIII_L04,C_to_D,66,11308,0.005836575875486381,0.5836575875486382,171.33333333333334,0.5802707930367504
6,180,1,DSB2,INTACT,CHRIV_L01,C_to_D,16,11308,0.0014149274849663955,0.14149274849663954,706.75,0.14129282938890853
6,180,1,DSB2,INTACT,CHRIV_L03,C_to_D,77,11308,0.006809338521400778,0.6809338521400778,146.85714285714286,0.6763285024154589
6,180,1,DSB2,INTACT,CHRIV_L06_2,C_to_D,7,11308,6.19030774672798e-4,0.0619030774672798,1615.4285714285713,0.0618647812638091
6,180,1,DSB2,INTACT,CHRIV_L10_2,C_to_D,26,11308,0.0022992571630703926,0.22992571630703926,434.9230769230769,0.2293982706899594
6,180,1,DSB2,INTACT,CHRIV_L12_2,C_to_D,21,11308,0.001857092324018394,0.1857092324018394,538.4761904761905,0.18536499249713126
6,180,1,DSB2,INTACT,CHRIV_L13,C_to_D,17,11308,0.0015033604527767952,0.15033604527767952,665.1764705882352,0.15011037527593818
6,180,1,DSB2,INTACT,CHRIV_L15_2,C_to_D,56,11308,0.004952246197382384,0.4952246197382384,201.92857142857142,0.49278423090461104
6,180,1,DSB2,INTACT,CHRVII_990K,C_to_D,13,11308,0.0011496285815351963,0.11496285815351963,869.8461538461538,0.11483084533168449
6,180,1,DSB2,INTACT,CHRVII_L03,C_to_D,143,11308,0.01264591439688716,1.264591439688716,79.07692307692308,1.2487992315081653
6,180,1,DSB2,INTACT,CHRVII_L06,C_to_D,5,11308,4.421648390519986e-4,0.04421648390519986,2261.6,0.04419694157164324
6,180,1,DSB2,INTACT,CHRVII_L09,C_to_D,33,11308,0.0029182879377431907,0.2918287937743191,342.6666666666667,0.2909796314258002
6,180,1,DSB2,INTACT,CHRXII_L01,C_to_D,195,11308,0.017244428723027946,1.7244428723027945,57.98974358974359,1.6952099452316787
6,180,1,DSB2,INTACT,CHRXII_L05,C_to_D,8,11308,7.074637424831977e-4,0.07074637424831977,1413.5,0.07069635913750442
6,180,1,DSB2,INTACT,CHRXII_L07,C_to_D,22,11308,0.0019455252918287938,0.19455252918287938,514,0.1941747572815534
6,180,1,DSB2,INTACT,CHRXII_L12,C_to_D,27,11308,0.0023876901308807924,0.23876901308807924,418.81481481481484,0.23820026466696073
6,180,1,DSB2,INTACT,CHRXV_L01,C_to_D,10,11308,8.843296781039972e-4,0.08843296781039972,1130.8,0.08835483300936561
6,180,1,DSB2,INTACT,CHRXV_L04,C_to_D,16,11308,0.0014149274849663955,0.14149274849663954,706.75,0.14129282938890853
6,180,1,DSB2,INTACT,CHRXV_L15,C_to_D,20,11308,0.0017686593562079944,0.17686593562079944,565.4,0.1765536723163842
6,180,1,DSB2,INTACT,CHRXV_L17_2,C_to_D,5,11308,4.421648390519986e-4,0.04421648390519986,2261.6,0.04419694157164324
6,180,1,DSB2,INTACT,CHRXV_L18_1PERCENT_CONTROL,C_to_D,8,11308,7.074637424831977e-4,0.07074637424831977,1413.5,0.07069635913750442
6,180,1,DSB2,INTACT,COMMON,C_to_D,563623,11308,49.84285461620092,4984.285461620092,0.02006305633375501,98.03315528298178
6,180,1,DSB2,INTACT,NO_CUT,C_to_D,11308,11308,1,100,1,50
6,180,1,DSB2,SSA,CHRIII_L02,C_to_D,137,64040,0.0021392879450343534,0.21392879450343535,467.44525547445255,0.2134721161786933
6,180,1,DSB2,SSA,CHRIII_L03,C_to_D,34,64040,5.309181761399126e-4,0.05309181761399125,1883.5294117647059,0.053063645160283425
6,180,1,DSB2,SSA,CHRIII_L04,C_to_D,176,64040,0.0027482823235477826,0.27482823235477827,363.8636363636364,0.2740749968855114
6,180,1,DSB2,SSA,CHRIV_L01,C_to_D,62,64040,9.681449094316052e-4,0.09681449094316052,1032.9032258064517,0.09672085114349006
6,180,1,DSB2,SSA,CHRIV_L03,C_to_D,211,64040,0.0032948157401623984,0.32948157401623984,303.50710900473933,0.3283995579835333
6,180,1,DSB2,SSA,CHRIV_L06_2,C_to_D,14,64040,2.1861336664584635e-4,0.021861336664584636,4574.285714285715,0.021856558528741375
6,180,1,DSB2,SSA,CHRIV_L10_2,C_to_D,65,64040,0.0010149906308557152,0.10149906308557152,985.2307692307693,0.10139614694641604
6,180,1,DSB2,SSA,CHRIV_L12_2,C_to_D,85,64040,0.0013272954403497814,0.13272954403497814,753.4117647058823,0.13255360623781676
6,180,1,DSB2,SSA,CHRIV_L13,C_to_D,53,64040,8.276077451592755e-4,0.08276077451592755,1208.301886792453,0.08269233769678436
6,180,1,DSB2,SSA,CHRIV_L15_2,C_to_D,128,64040,0.0019987507807620237,0.19987507807620236,500.3125,0.19947637451689315
6,180,1,DSB2,SSA,CHRVII_990K,C_to_D,20,64040,3.123048094940662e-4,0.03123048094940662,3202,0.031220730565095223
6,180,1,DSB2,SSA,CHRVII_L03,C_to_D,417,64040,0.0065115552779512805,0.6511555277951281,153.57314148681056,0.6469429231891028
6,180,1,DSB2,SSA,CHRVII_L06,C_to_D,10,64040,1.561524047470331e-4,0.01561524047470331,6404,0.0156128024980484
6,180,1,DSB2,SSA,CHRVII_L09,C_to_D,106,64040,0.001655215490318551,0.1655215490318551,604.1509433962265,0.1652480279362704
6,180,1,DSB2,SSA,CHRXII_L01,C_to_D,521,64040,0.008135540287320425,0.8135540287320425,122.91746641074856,0.8069887393317947
6,180,1,DSB2,SSA,CHRXII_L05,C_to_D,23,64040,3.5915053091817615e-4,0.03591505309181761,2784.3478260869565,0.035902158812419024
6,180,1,DSB2,SSA,CHRXII_L07,C_to_D,63,64040,9.837601499063085e-4,0.09837601499063085,1016.5079365079365,0.09827933170054444
6,180,1,DSB2,SSA,CHRXII_L12,C_to_D,58,64040,9.05683947532792e-4,0.0905683947532792,1104.1379310344828,0.09048644263471559
6,180,1,DSB2,SSA,CHRXV_L01,C_to_D,24,64040,3.7476577139287947e-4,0.037476577139287946,2668.3333333333335,0.037462537462537464
6,180,1,DSB2,SSA,CHRXV_L04,C_to_D,51,64040,7.963772642098688e-4,0.07963772642098688,1255.686274509804,0.07957435521368054
6,180,1,DSB2,SSA,CHRXV_L15,C_to_D,107,64040,0.0016708307307932541,0.16708307307932543,598.5046728971963,0.16680437120987732
6,180,1,DSB2,SSA,CHRXV_L17_2,C_to_D,14,64040,2.1861336664584635e-4,0.021861336664584636,4574.285714285715,0.021856558528741375
6,180,1,DSB2,SSA,CHRXV_L18_1PERCENT_CONTROL,C_to_D,18,64040,2.810743285446596e-4,0.028107432854465958,3557.777777777778,0.02809953479659059
6,180,1,DSB2,SSA,COMMON,C_to_D,1117160,64040,17.44472204871955,1744.472204871955,0.05732392853306599,94.57839485269217
6,180,1,DSB2,SSA,NO_CUT,C_to_D,64040,64040,1,100,1,50
6,180,1,TRANS,INTACT,CHRIII_L02,A_to_D,544,285,1.9087719298245613,190.87719298245614,0.5238970588235294,65.62123039806997
6,180,1,TRANS,INTACT,CHRIII_L02,C_to_B,2,81,0.024691358024691357,2.4691358024691357,40.5,2.4096385542168677
6,180,1,TRANS,INTACT,CHRIII_L03,A_to_D,1829,285,6.417543859649123,641.7543859649123,0.1558228540185894,86.51844843897824
6,180,1,TRANS,INTACT,CHRIII_L04,A_to_D,3452,285,12.112280701754386,1211.2280701754387,0.08256083429895712,92.37356168049237
6,180,1,TRANS,INTACT,CHRIV_L01,A_to_D,816,285,2.863157894736842,286.3157894736842,0.3492647058823529,74.11444141689373
6,180,1,TRANS,INTACT,CHRIV_L03,A_to_D,795,285,2.789473684210526,278.94736842105266,0.3584905660377358,73.61111111111111
6,180,1,TRANS,INTACT,CHRIV_L06_2,A_to_D,1170,285,4.105263157894737,410.5263157894737,0.24358974358974358,80.41237113402062
6,180,1,TRANS,INTACT,CHRIV_L10_2,A_to_D,2756,285,9.670175438596491,967.0175438596491,0.10341074020319303,90.6280828674778
6,180,1,TRANS,INTACT,CHRIV_L12_2,A_to_D,1030,285,3.6140350877192984,361.4035087719298,0.2766990291262136,78.32699619771863
6,180,1,TRANS,INTACT,CHRIV_L13,A_to_D,787,285,2.76140350877193,276.140350877193,0.36213468869123255,73.41417910447761
6,180,1,TRANS,INTACT,CHRIV_L15_2,A_to_D,970,285,3.4035087719298245,340.35087719298247,0.29381443298969073,77.29083665338645
6,180,1,TRANS,INTACT,CHRIV_L15_2,C_to_B,5,81,0.06172839506172839,6.172839506172839,16.2,5.813953488372093
6,180,1,TRANS,INTACT,CHRVII_990K,A_to_D,859,285,3.0140350877192983,301.4035087719298,0.3317811408614668,75.08741258741259
6,180,1,TRANS,INTACT,CHRVII_L03,A_to_D,1002,285,3.5157894736842104,351.57894736842104,0.2844311377245509,77.85547785547786
6,180,1,TRANS,INTACT,CHRVII_L03,C_to_B,3,81,0.037037037037037035,3.7037037037037037,27,3.5714285714285716
6,180,1,TRANS,INTACT,CHRVII_L06,A_to_D,1103,285,3.8701754385964913,387.0175438596491,0.2583862194016319,79.46685878962536
6,180,1,TRANS,INTACT,CHRVII_L09,A_to_D,482,285,1.6912280701754385,169.12280701754386,0.5912863070539419,62.84224250325945
6,180,1,TRANS,INTACT,CHRVII_L09,C_to_B,1,81,0.012345679012345678,1.2345679012345678,81,1.2195121951219512
6,180,1,TRANS,INTACT,CHRXII_L01,A_to_D,888,285,3.1157894736842104,311.57894736842104,0.32094594594594594,75.70332480818415
6,180,1,TRANS,INTACT,CHRXII_L01,C_to_B,2,81,0.024691358024691357,2.4691358024691357,40.5,2.4096385542168677
6,180,1,TRANS,INTACT,CHRXII_L05,A_to_D,2517,285,8.83157894736842,883.1578947368421,0.11323003575685339,89.8286937901499
6,180,1,TRANS,INTACT,CHRXII_L07,A_to_D,1744,285,6.1192982456140355,611.9298245614035,0.16341743119266056,85.95367175948743
6,180,1,TRANS,INTACT,CHRXII_L07,C_to_B,1,81,0.012345679012345678,1.2345679012345678,81,1.2195121951219512
6,180,1,TRANS,INTACT,CHRXII_L12,A_to_D,513,285,1.8,180,0.5555555555555556,64.28571428571429
6,180,1,TRANS,INTACT,CHRXV_L01,A_to_D,2509,285,8.803508771929824,880.3508771929825,0.11359107214029494,89.79957050823192
6,180,1,TRANS,INTACT,CHRXV_L15,A_to_D,651,285,2.2842105263157895,228.42105263157896,0.4377880184331797,69.55128205128206
6,180,1,TRANS,INTACT,CHRXV_L15,C_to_B,1,81,0.012345679012345678,1.2345679012345678,81,1.2195121951219512
6,180,1,TRANS,INTACT,CHRXV_L17_2,A_to_D,1125,285,3.9473684210526314,394.7368421052632,0.25333333333333335,79.7872340425532
6,180,1,TRANS,INTACT,CHRXV_L18_1PERCENT_CONTROL,A_to_D,26,285,0.0912280701754386,9.12280701754386,10.961538461538462,8.360128617363344
6,180,1,TRANS,INTACT,CHRXV_L18_1PERCENT_CONTROL,C_to_B,1,81,0.012345679012345678,1.2345679012345678,81,1.2195121951219512
6,180,1,TRANS,INTACT,COMMON,A_to_D,7,285,0.02456140350877193,2.456140350877193,40.714285714285715,2.3972602739726026
6,180,1,TRANS,INTACT,COMMON,C_to_B,14469,81,178.62962962962962,17862.962962962964,0.005598175409496164,99.44329896907216
6,180,1,TRANS,INTACT,NO_CUT,A_to_D,285,285,1,100,1,50
6,180,1,TRANS,INTACT,NO_CUT,C_to_B,81,81,1,100,1,50
6,180,1,TRANS,SSA,CHRIII_L02,A_to_D,2549,651,3.9155145929339477,391.55145929339477,0.2553942722636328,79.65625
6,180,1,TRANS,SSA,CHRIII_L02,C_to_B,5,130,0.038461538461538464,3.8461538461538463,26,3.7037037037037037
6,180,1,TRANS,SSA,CHRIII_L03,A_to_D,7997,651,12.284178187403993,1228.4178187403993,0.08140552707265225,92.4722479185939
6,180,1,TRANS,SSA,CHRIII_L04,A_to_D,14606,651,22.43625192012289,2243.6251920122886,0.04457072435985211,95.7331061152258
6,180,1,TRANS,SSA,CHRIII_L04,C_to_B,5,130,0.038461538461538464,3.8461538461538463,26,3.7037037037037037
6,180,1,TRANS,SSA,CHRIV_L01,A_to_D,3885,651,5.967741935483871,596.7741935483871,0.16756756756756758,85.64814814814815
6,180,1,TRANS,SSA,CHRIV_L01,C_to_B,1,130,0.007692307692307693,0.7692307692307693,130,0.7633587786259542
6,180,1,TRANS,SSA,CHRIV_L03,A_to_D,4019,651,6.17357910906298,617.357910906298,0.16198059218711122,86.05995717344754
6,180,1,TRANS,SSA,CHRIV_L03,C_to_B,6,130,0.046153846153846156,4.615384615384615,21.666666666666668,4.411764705882353
6,180,1,TRANS,SSA,CHRIV_L06_2,A_to_D,5980,651,9.185867895545314,918.5867895545315,0.1088628762541806,90.1824762479264
6,180,1,TRANS,SSA,CHRIV_L06_2,C_to_B,1,130,0.007692307692307693,0.7692307692307693,130,0.7633587786259542
6,180,1,TRANS,SSA,CHRIV_L10_2,A_to_D,15870,651,24.377880184331797,2437.78801843318,0.04102079395085066,96.05956055928817
6,180,1,TRANS,SSA,CHRIV_L10_2,C_to_B,1,130,0.007692307692307693,0.7692307692307693,130,0.7633587786259542
6,180,1,TRANS,SSA,CHRIV_L12_2,A_to_D,4962,651,7.622119815668203,762.2119815668203,0.13119709794437726,88.40192410475682
6,180,1,TRANS,SSA,CHRIV_L12_2,C_to_B,1,130,0.007692307692307693,0.7692307692307693,130,0.7633587786259542
6,180,1,TRANS,SSA,CHRIV_L13,A_to_D,3888,651,5.972350230414746,597.2350230414746,0.16743827160493827,85.65763384005288
6,180,1,TRANS,SSA,CHRIV_L13,C_to_B,1,130,0.007692307692307693,0.7692307692307693,130,0.7633587786259542
6,180,1,TRANS,SSA,CHRIV_L15_2,A_to_D,4255,651,6.536098310291859,653.6098310291859,0.15299647473560518,86.73053403995108
6,180,1,TRANS,SSA,CHRIV_L15_2,C_to_B,8,130,0.06153846153846154,6.153846153846154,16.25,5.797101449275362
6,180,1,TRANS,SSA,CHRVII_990K,A_to_D,4048,651,6.218125960061444,621.8125960061444,0.16082015810276679,86.14598850819323
6,180,1,TRANS,SSA,CHRVII_L03,A_to_D,4951,651,7.605222734254992,760.5222734254992,0.13148858816400727,88.37915030346305
6,180,1,TRANS,SSA,CHRVII_L03,C_to_B,6,130,0.046153846153846156,4.615384615384615,21.666666666666668,4.411764705882353
6,180,1,TRANS,SSA,CHRVII_L06,A_to_D,5126,651,7.874039938556067,787.4039938556068,0.12699960983222786,88.73117535052796
6,180,1,TRANS,SSA,CHRVII_L09,A_to_D,2331,651,3.5806451612903225,358.06451612903226,0.27927927927927926,78.16901408450704
6,180,1,TRANS,SSA,CHRVII_L09,C_to_B,2,130,0.015384615384615385,1.5384615384615385,65,1.5151515151515151
6,180,1,TRANS,SSA,CHRXII_L01,A_to_D,3995,651,6.136712749615976,613.6712749615975,0.16295369211514393,85.98794662074903
6,180,1,TRANS,SSA,CHRXII_L01,C_to_B,13,130,0.1,10,10,9.090909090909092
6,180,1,TRANS,SSA,CHRXII_L05,A_to_D,13382,651,20.556067588325654,2055.6067588325654,0.04864743685547751,95.36093493907218
6,180,1,TRANS,SSA,CHRXII_L07,A_to_D,9125,651,14.01689708141321,1401.689708141321,0.07134246575342466,93.34083469721767
6,180,1,TRANS,SSA,CHRXII_L07,C_to_B,1,130,0.007692307692307693,0.7692307692307693,130,0.7633587786259542
6,180,1,TRANS,SSA,CHRXII_L12,A_to_D,2378,651,3.6528417818740397,365.284178187404,0.27375946173254834,78.50775833608452
6,180,1,TRANS,SSA,CHRXII_L12,C_to_B,2,130,0.015384615384615385,1.5384615384615385,65,1.5151515151515151
6,180,1,TRANS,SSA,CHRXV_L01,A_to_D,12888,651,19.797235023041473,1979.7235023041474,0.050512104283054006,95.19166851318414
6,180,1,TRANS,SSA,CHRXV_L04,A_to_D,7,651,0.010752688172043012,1.075268817204301,93,1.0638297872340425
6,180,1,TRANS,SSA,CHRXV_L15,A_to_D,3142,651,4.82642089093702,482.642089093702,0.2071928707829408,82.83680464012654
6,180,1,TRANS,SSA,CHRXV_L15,C_to_B,1,130,0.007692307692307693,0.7692307692307693,130,0.7633587786259542
6,180,1,TRANS,SSA,CHRXV_L17_2,A_to_D,5011,651,7.697388632872504,769.7388632872504,0.12991418878467373,88.50229600847757
6,180,1,TRANS,SSA,CHRXV_L18_1PERCENT_CONTROL,A_to_D,51,651,0.07834101382488479,7.8341013824884795,12.764705882352942,7.264957264957265
6,180,1,TRANS,SSA,COMMON,A_to_D,17,651,0.026113671274961597,2.61136712749616,38.294117647058826,2.5449101796407185
6,180,1,TRANS,SSA,COMMON,C_to_B,52528,130,404.0615384615385,40406.153846153844,0.0024748705452330186,99.75312393178625
6,180,1,TRANS,SSA,NO_CUT,A_to_D,651,651,1,100,1,50
6,180,1,TRANS,SSA,NO_CUT,C_to_B,130,130,1,100,1,50
8,0,1,DSB1,INTACT,CHRIII_L02,A_to_B,15921,13469,1.182047665008538,118.20476650085381,0.8459895735192513,54.17148690030623
8,0,1,DSB1,INTACT,CHRIII_L03,A_to_B,24378,13469,1.8099339223401887,180.99339223401887,0.5525063581918123,64.41197452902476
8,0,1,DSB1,INTACT,CHRIII_L04,A_to_B,22672,13469,1.6832727002747048,168.3272700274705,0.5940808045165843,62.73207714230375
8,0,1,DSB1,INTACT,CHRIV_L01,A_to_B,20350,13469,1.510876828272329,151.0876828272329,0.6618673218673219,60.173275377746236
8,0,1,DSB1,INTACT,CHRIV_L03,A_to_B,24110,13469,1.790036379835177,179.0036379835177,0.5586478639568644,64.15817344793635
8,0,1,DSB1,INTACT,CHRIV_L06_2,A_to_B,18022,13469,1.338035488900438,133.8035488900438,0.7473643324825213,57.229049569718335
8,0,1,DSB1,INTACT,CHRIV_L10_2,A_to_B,18466,13469,1.3710000742445616,137.10000742445615,0.729394562980613,57.823704399561606
8,0,1,DSB1,INTACT,CHRIV_L12_2,A_to_B,14301,13469,1.0617714752394387,106.17714752394387,0.9418222501922943,51.498019445444726
8,0,1,DSB1,INTACT,CHRIV_L13,A_to_B,15536,13469,1.1534635087979805,115.34635087979805,0.8669541709577755,53.56317876228236
8,0,1,DSB1,INTACT,CHRIV_L15_2,A_to_B,16593,13469,1.2319400103942386,123.19400103942387,0.8117278370397155,55.19592841460981
8,0,1,DSB1,INTACT,CHRVII_990K,A_to_B,19433,13469,1.442794565298092,144.27945652980918,0.6930993670560387,59.06327882803477
8,0,1,DSB1,INTACT,CHRVII_L03,A_to_B,18266,13469,1.3561511619273887,135.6151161927389,0.7373809263111792,57.55790137072633
8,0,1,DSB1,INTACT,CHRVII_L06,A_to_B,26674,13469,1.980399435741332,198.0399435741332,0.5049486391242408,66.44745036494533
8,0,1,DSB1,INTACT,CHRVII_L09,A_to_B,29785,13469,2.2113742668349543,221.13742668349542,0.45220748699009566,68.860683405003
8,0,1,DSB1,INTACT,CHRXII_L01,A_to_B,21286,13469,1.5803697379166977,158.03697379166977,0.632763318613173,61.24586390447418
8,0,1,DSB1,INTACT,CHRXII_L05,A_to_B,14419,13469,1.0705323335065706,107.05323335065707,0.9341147097579583,51.70324153757889
8,0,1,DSB1,INTACT,CHRXII_L07,A_to_B,15825,13469,1.174920187096295,117.49201870962952,0.8511216429699842,54.02130129036663
8,0,1,DSB1,INTACT,CHRXII_L12,A_to_B,32470,13469,2.4107209146929987,241.07209146929986,0.41481367416076376,70.68068525653584
8,0,1,DSB1,INTACT,CHRXV_L01,A_to_B,48231,13469,3.5808894498477986,358.08894498477986,0.279260226825071,78.17017828200973
8,0,1,DSB1,INTACT,CHRXV_L04,A_to_B,30,13469,0.002227336847575915,0.2227336847575915,448.96666666666664,0.22223868434698868
8,0,1,DSB1,INTACT,CHRXV_L15,A_to_B,14443,13469,1.0723142029846313,107.23142029846314,0.9325624870179325,51.744769274863856
8,0,1,DSB1,INTACT,CHRXV_L17_2,A_to_B,12778,13469,0.9486970079441681,94.86970079441681,1.054077320394428,48.68365908484779
8,0,1,DSB1,INTACT,CHRXV_L18_1PERCENT_CONTROL,A_to_B,2079,13469,0.15435444353701092,15.435444353701092,6.478595478595478,13.371494726009777
8,0,1,DSB1,INTACT,COMMON,A_to_B,59,13469,0.004380429133565966,0.4380429133565966,228.28813559322035,0.4361324659964518
8,0,1,DSB1,INTACT,NO_CUT,A_to_B,13469,13469,1,100,1,50
8,0,1,DSB1,SSA,CHRIII_L02,A_to_B,576,8035,0.0716863721219664,7.168637212196639,13.949652777777779,6.689118569271861
8,0,1,DSB1,SSA,CHRIII_L03,A_to_B,845,8035,0.10516490354698195,10.516490354698195,9.50887573964497,9.515765765765765
8,0,1,DSB1,SSA,CHRIII_L04,A_to_B,802,8035,0.09981331673926572,9.98133167392657,10.018703241895262,9.075478103428765
8,0,1,DSB1,SSA,CHRIV_L01,A_to_B,734,8035,0.09135034225264468,9.135034225264468,10.946866485013624,8.370395712167864
8,0,1,DSB1,SSA,CHRIV_L03,A_to_B,863,8035,0.10740510267579341,10.74051026757934,9.310544611819235,9.698808721060912
8,0,1,DSB1,SSA,CHRIV_L06_2,A_to_B,666,8035,0.08288736776602365,8.288736776602365,12.064564564564565,7.6542926100448225
8,0,1,DSB1,SSA,CHRIV_L10_2,A_to_B,707,8035,0.08799004355942751,8.79900435594275,11.364922206506366,8.087394188972775
8,0,1,DSB1,SSA,CHRIV_L12_2,A_to_B,472,8035,0.05874299937772246,5.874299937772246,17.02330508474576,5.548371928999647
8,0,1,DSB1,SSA,CHRIV_L13,A_to_B,578,8035,0.07193528313627878,7.193528313627878,13.901384083044983,6.710786021130849
8,0,1,DSB1,SSA,CHRIV_L15_2,A_to_B,590,8035,0.07342874922215308,7.342874922215308,13.61864406779661,6.840579710144928
8,0,1,DSB1,SSA,CHRVII_990K,A_to_B,745,8035,0.09271935283136279,9.271935283136278,10.78523489932886,8.485193621867882
8,0,1,DSB1,SSA,CHRVII_L03,A_to_B,662,8035,0.08238954573739889,8.238954573739887,12.137462235649547,7.611820167873979
8,0,1,DSB1,SSA,CHRVII_L06,A_to_B,965,8035,0.12009956440572496,12.009956440572495,8.32642487046632,10.722222222222221
8,0,1,DSB1,SSA,CHRVII_L09,A_to_B,1118,8035,0.13914125700062227,13.914125700062227,7.1869409660107335,12.214574456462362
8,0,1,DSB1,SSA,CHRXII_L01,A_to_B,750,8035,0.09334163036714374,9.334163036714374,10.713333333333333,8.537279453614115
8,0,1,DSB1,SSA,CHRXII_L05,A_to_B,510,8035,0.06347230864965775,6.347230864965775,15.754901960784315,5.968402574605032
8,0,1,DSB1,SSA,CHRXII_L07,A_to_B,568,8035,0.07069072806471687,7.069072806471686,14.14612676056338,6.60234801813321
8,0,1,DSB1,SSA,CHRXII_L12,A_to_B,1186,8035,0.1476042314872433,14.760423148724332,6.774873524451939,12.861945559049994
8,0,1,DSB1,SSA,CHRXV_L01,A_to_B,1681,8035,0.20920970752955817,20.920970752955817,4.779892920880428,17.301358583779333
8,0,1,DSB1,SSA,CHRXV_L04,A_to_B,2,8035,2.489110143123833e-4,0.024891101431238332,4017.5,0.024884907303720293
8,0,1,DSB1,SSA,CHRXV_L15,A_to_B,527,8035,0.06558805227131301,6.558805227131301,15.246679316888045,6.1551039476757765
8,0,1,DSB1,SSA,CHRXV_L17_2,A_to_B,464,8035,0.05774735532047293,5.774735532047293,17.316810344827587,5.4594658195081776
8,0,1,DSB1,SSA,CHRXV_L18_1PERCENT_CONTROL,A_to_B,81,8035,0.010080896079651524,1.0080896079651525,99.19753086419753,0.9980285855101035
8,0,1,DSB1,SSA,COMMON,A_to_B,1,8035,1.2445550715619165e-4,0.012445550715619166,8035,0.012444001991040319
8,0,1,DSB1,SSA,NO_CUT,A_to_B,8035,8035,1,100,1,50
8,0,1,DSB2,INTACT,CHRIII_L02,C_to_D,25,3550,0.007042253521126761,0.704225352112676,142,0.6993006993006993
8,0,1,DSB2,INTACT,CHRIII_L03,C_to_D,333,3550,0.09380281690140845,9.380281690140846,10.66066066066066,8.575843420036055
8,0,1,DSB2,INTACT,CHRIII_L04,C_to_D,46,3550,0.012957746478873239,1.295774647887324,77.17391304347827,1.279199110122358
8,0,1,DSB2,INTACT,CHRIV_L01,C_to_D,31,3550,0.008732394366197183,0.8732394366197183,114.51612903225806,0.8656799776598716
8,0,1,DSB2,INTACT,CHRIV_L03,C_to_D,33,3550,0.009295774647887323,0.9295774647887324,107.57575757575758,0.9210159084566006
8,0,1,DSB2,INTACT,CHRIV_L06_2,C_to_D,59,3550,0.016619718309859154,1.6619718309859155,60.16949152542373,1.6348018841784429
8,0,1,DSB2,INTACT,CHRIV_L10_2,C_to_D,7,3550,0.001971830985915493,0.19718309859154928,507.14285714285717,0.1967950520101209
8,0,1,DSB2,INTACT,CHRIV_L12_2,C_to_D,296,3550,0.08338028169014085,8.338028169014084,11.993243243243244,7.696307852314092
8,0,1,DSB2,INTACT,CHRIV_L13,C_to_D,15,3550,0.004225352112676056,0.4225352112676056,236.66666666666666,0.42075736325385693
8,0,1,DSB2,INTACT,CHRIV_L15_2,C_to_D,87,3550,0.024507042253521127,2.4507042253521125,40.804597701149426,2.3920813857574923
8,0,1,DSB2,INTACT,CHRVII_990K,C_to_D,48,3550,0.013521126760563381,1.352112676056338,73.95833333333333,1.3340744858254585
8,0,1,DSB2,INTACT,CHRVII_L03,C_to_D,188,3550,0.05295774647887324,5.295774647887324,18.882978723404257,5.029427501337613
8,0,1,DSB2,INTACT,CHRVII_L06,C_to_D,83,3550,0.023380281690140847,2.3380281690140845,42.7710843373494,2.284613267272227
8,0,1,DSB2,INTACT,CHRVII_L09,C_to_D,12,3550,0.0033802816901408453,0.3380281690140845,295.8333333333333,0.3368893879842785
8,0,1,DSB2,INTACT,CHRXII_L01,C_to_D,1,3550,2.8169014084507044e-4,0.028169014084507043,3550,0.028161081385525203
8,0,1,DSB2,INTACT,CHRXII_L05,C_to_D,51,3550,0.01436619718309859,1.4366197183098592,69.6078431372549,1.4162732574284922
8,0,1,DSB2,INTACT,CHRXII_L07,C_to_D,96,3550,0.027042253521126762,2.704225352112676,36.979166666666664,2.633022490400439
8,0,1,DSB2,INTACT,CHRXII_L12,C_to_D,27,3550,0.007605633802816901,0.7605633802816901,131.4814814814815,0.7548224769359799
8,0,1,DSB2,INTACT,CHRXV_L01,C_to_D,7,3550,0.001971830985915493,0.19718309859154928,507.14285714285717,0.1967950520101209
8,0,1,DSB2,INTACT,CHRXV_L04,C_to_D,95,3550,0.02676056338028169,2.676056338028169,37.36842105263158,2.606310013717421
8,0,1,DSB2,INTACT,CHRXV_L15,C_to_D,38,3550,0.010704225352112675,1.0704225352112675,93.42105263157895,1.0590858416945375
8,0,1,DSB2,INTACT,CHRXV_L17_2,C_to_D,30,3550,0.008450704225352112,0.8450704225352113,118.33333333333333,0.8379888268156425
8,0,1,DSB2,INTACT,CHRXV_L18_1PERCENT_CONTROL,C_to_D,5,3550,0.0014084507042253522,0.14084507042253522,710,0.14064697609001406
8,0,1,DSB2,INTACT,COMMON,C_to_D,1044235,3550,294.1507042253521,29415.070422535213,0.0033996179021005806,99.66119003421504
8,0,1,DSB2,INTACT,NO_CUT,C_to_D,3550,3550,1,100,1,50
8,0,1,DSB2,SSA,CHRIII_L02,C_to_D,1,1624,6.157635467980296e-4,0.06157635467980296,1624,0.06153846153846154
8,0,1,DSB2,SSA,CHRIII_L03,C_to_D,2,1624,0.0012315270935960591,0.12315270935960591,812,0.12300123001230012
8,0,1,DSB2,SSA,CHRIII_L04,C_to_D,2,1624,0.0012315270935960591,0.12315270935960591,812,0.12300123001230012
